conversion_id,customer_id,conversion_date,revenue_inr
1233,2087,2024-03-26 04:50:16,19314.24
1234,2088,2024-08-31 21:03:49,3878.96
1235,2090,2024-04-21 20:23:38,7620.38
1236,2091,2024-12-04 18:54:15,10031.31
1237,2093,2024-09-24 02:08:52,40480.32
1238,2096,2024-01-29 09:45:22,5598.7
1239,2097,2024-01-28 17:13:57,1920.29
1240,2099,2024-11-08 10:58:47,10542.14
1241,2100,2024-04-17 16:32:00,26348.18
1242,2101,2024-10-08 14:24:45,3676.46
1243,2102,2024-07-26 08:14:14,10477.37
1244,2103,2024-09-21 05:26:42,14851.49
1245,2104,2024-08-23 03:35:13,12275.48
1246,2105,2024-05-10 04:06:14,5502.75
1247,2106,2024-08-07 05:33:17,2621.16
1248,2107,2024-06-07 07:20:54,4568.08
1249,2108,2024-05-26 01:40:14,7425.98
1250,2111,2024-04-27 11:21:11,11130.01
1251,2112,2024-07-13 18:38:31,6637.9
1252,2115,2024-11-13 03:28:28,3491.49
1253,2118,2024-09-14 14:57:18,8101.8
1254,2119,2024-05-28 23:37:53,10658.11
1255,2120,2024-01-27 23:22:52,6916.39
1256,2122,2024-07-14 21:48:02,2315.62
1257,2123,2024-02-26 11:32:22,4174.44
1258,2125,2024-09-29 18:27:02,11533.82
1259,2128,2024-09-23 02:58:20,1415.56
1260,2129,2024-06-10 13:45:26,747.06
1261,2132,2024-01-29 20:03:11,19096.77
1262,2133,2024-10-29 18:51:23,7787.49
1263,2134,2024-03-28 07:10:53,8485.02
1264,2135,2024-07-28 08:38:30,1864.72
1265,2136,2024-08-15 19:42:26,9545.02
1266,2139,2024-09-10 09:02:33,6296.34
1267,2142,2024-09-21 03:08:42,1180.99
1268,2144,2024-11-30 00:34:14,17709.47
1269,2146,2024-10-08 05:41:29,5669.27
1270,2147,2024-11-21 13:04:28,3441.02
1271,2150,2024-09-30 00:05:50,3497.52
1272,2153,2024-08-30 12:06:47,801.35
1273,2154,2024-05-06 14:51:40,8383.35
1274,2155,2024-05-06 08:57:58,6220.91
1275,2156,2024-03-26 20:10:42,4127.09
1276,2157,2024-10-20 01:26:17,15531.67
1277,2159,2024-02-17 19:33:57,1414.49
1278,2161,2024-07-06 02:55:49,2872.4
1279,2162,2024-04-05 03:31:56,2286.99
1280,2163,2024-03-22 06:37:35,3824.12
1281,2167,2024-05-15 21:01:54,5222.46
1282,2170,2024-10-25 06:33:39,7237.36
1283,2172,2024-10-17 02:18:34,3596.53
1284,2175,2024-02-17 21:55:26,2231.39
1285,2176,2024-08-27 07:18:02,22413.22
1286,2177,2024-05-22 14:58:24,43065.44
1287,2178,2024-02-09 14:03:25,5591.25
1288,2179,2024-04-23 16:27:15,2487.16
1289,2180,2024-03-31 18:55:14,18544.13
1290,2181,2024-05-05 22:48:39,1336.65
1291,2182,2024-05-20 07:34:46,3636.23
1292,2186,2024-11-15 22:50:13,2626.73
1293,2187,2024-05-04 12:54:00,1730.94
1294,2189,2024-10-26 15:10:54,3819.89
1295,2192,2024-04-28 03:31:23,2258.02
1296,2194,2024-02-05 15:27:50,4971.06
1297,2195,2024-07-25 17:15:34,5036.46
1298,2196,2024-08-21 17:19:38,2809.61
1299,2198,2024-03-28 08:20:06,3521.13
1300,2199,2024-11-23 11:29:08,3992.75
1301,2202,2024-10-24 18:46:12,10186.94
1302,2203,2024-03-21 13:14:32,4300.19
1303,2204,2024-05-20 06:15:54,10324.05
1304,2205,2024-02-08 03:15:06,8326.78
1305,2206,2024-01-31 19:21:48,8220.43
1306,2207,2024-05-22 08:38:41,17138.13
1307,2210,2024-07-29 11:59:59,1794.62
1308,2212,2024-01-09 11:28:42,3210.35
1309,2214,2024-06-03 05:34:30,24027.85
1310,2216,2024-03-11 03:58:50,3898.77
1311,2217,2024-06-06 12:32:47,390.09
1312,2218,2024-09-15 23:48:23,4094.21
1313,2220,2024-09-19 02:20:11,5549.4
1314,2223,2024-03-21 07:16:38,466.19
1315,2225,2024-08-09 03:54:54,16326.45
1316,2226,2024-09-07 13:45:08,2585.46
1317,2227,2024-08-28 12:53:19,6605.82
1318,2228,2024-09-29 04:58:50,4010.28
1319,2229,2024-05-16 13:32:43,1541.46
1320,2230,2024-03-25 13:10:38,1875.34
1321,2231,2024-04-08 21:42:38,2118.42
1322,2232,2024-01-17 08:38:07,13057.33
1323,2233,2024-03-02 13:07:46,4303.64
1324,2234,2024-08-24 12:27:05,3072.73
1325,2235,2024-10-17 04:49:42,2119.32
1326,2237,2024-02-18 01:10:45,14422.36
1327,2239,2024-05-07 11:23:58,18357.27
1328,2240,2024-06-01 04:21:14,14275.06
1329,2242,2024-05-31 03:33:00,7655.61
1330,2243,2024-09-16 16:18:30,6379.51
1331,2244,2024-11-17 21:46:07,1645.26
1332,2245,2024-03-08 04:54:00,3939.32
1333,2246,2024-08-17 04:04:48,2655.87
1334,2247,2024-04-22 21:48:37,950.55
1335,2248,2024-08-15 20:41:48,12725.19
1336,2253,2024-06-16 20:59:29,2627.41
1337,2254,2024-02-01 19:14:46,14419.66
1338,2255,2024-10-21 16:24:16,10867.93
1339,2256,2024-07-08 03:02:01,8111.57
1340,2257,2024-07-17 12:44:33,8532.14
1341,2259,2024-10-09 08:20:53,2824.87
1342,2262,2024-01-23 14:26:04,26162.05
1343,2264,2024-08-09 17:28:37,5109.28
1344,2265,2024-10-16 10:46:37,6449.38
1345,2267,2024-08-18 09:30:41,2740.32
1346,2268,2024-03-21 19:40:46,2125.9
1347,2269,2024-03-16 00:35:30,7551.99
1348,2272,2024-08-04 21:51:21,5977.53
1349,2273,2024-02-09 13:35:24,2415.31
1350,2277,2024-10-26 04:39:14,1346.7
1351,2278,2024-04-11 04:00:55,1567.24
1352,2280,2024-02-26 16:06:58,14422.15
1353,2281,2024-01-17 17:58:17,2830.11
1354,2282,2024-07-30 01:34:24,3622.73
1355,2283,2024-08-11 19:02:52,18129.69
1356,2285,2024-08-11 07:35:10,1790.17
1357,2286,2024-05-16 17:24:15,2554.74
1358,2288,2024-04-19 02:41:50,2460.48
1359,2289,2024-02-12 08:14:33,21083.83
1360,2290,2024-06-13 21:29:04,29556.09
1361,2294,2024-07-05 21:25:00,9666.36
1362,2296,2024-07-26 01:33:45,9947.2
1363,2297,2024-07-25 08:45:07,2915.16
1364,2298,2024-11-13 09:33:39,28356.05
1365,2300,2024-07-14 07:39:01,6253.69
1366,2301,2024-09-15 22:18:35,10591.42
1367,2302,2024-07-06 00:42:49,4469.48
1368,2305,2024-10-01 18:22:45,3861.34
1369,2306,2024-02-15 06:49:10,21954.73
1370,2307,2024-07-30 05:49:33,7988.44
1371,2308,2024-05-14 21:16:51,18146.59
1372,2311,2024-06-09 20:08:40,6184.46
1373,2312,2024-07-26 06:22:30,2290.37
1374,2314,2024-07-06 19:44:56,2907.33
1375,2315,2024-09-08 02:15:24,5391.98
1376,2317,2024-05-14 05:27:18,2796.57
1377,2320,2024-10-23 02:35:45,1813.99
1378,2321,2024-01-29 18:42:59,14490.89
1379,2323,2024-10-26 13:58:57,3009.76
1380,2327,2024-04-20 16:15:57,5565.67
1381,2328,2024-07-12 00:25:20,6415.81
1382,2329,2024-07-01 20:31:10,2894.77
1383,2331,2024-10-11 17:58:06,18137.18
1384,2333,2024-10-06 03:40:57,1798.26
1385,2337,2024-05-22 13:07:52,6219.61
1386,2339,2024-05-22 21:34:33,6133.41
1387,2340,2024-02-10 10:33:31,4680.55
1388,2341,2024-10-22 02:06:35,1529.63
1389,2346,2024-07-28 05:24:48,10761.56
1390,2348,2024-08-07 02:21:43,9596.56
1391,2349,2024-03-04 19:49:29,2675.76
1392,2350,2024-05-12 00:54:08,9290.41
1393,2351,2024-09-24 17:13:18,6887.18
1394,2353,2024-05-12 13:28:43,1552.23
1395,2354,2024-09-03 07:49:43,2278.94
1396,2356,2024-04-14 15:30:18,13690.44
1397,2358,2024-04-08 16:28:38,6492.97
1398,2360,2024-05-22 18:54:09,2957.58
1399,2361,2024-02-18 11:14:01,2269.63
1400,2362,2024-02-22 01:19:18,3090.68
1401,2363,2024-10-16 07:22:17,3294.36
1402,2365,2024-07-08 23:13:07,2295.33
1403,2366,2024-07-05 20:21:30,1024.96
1404,2367,2024-06-04 13:42:05,13711.8
1405,2368,2024-04-20 23:04:04,11773.07
1406,2369,2024-10-06 11:44:56,1562.54
1407,2370,2024-10-30 02:46:51,5556.26
1408,2371,2024-06-18 20:32:14,2181.97
1409,2373,2024-04-29 23:33:02,3883.88
1410,2374,2024-04-26 10:36:18,3603.68
1411,2377,2024-05-24 18:37:08,3344.09
1412,2379,2024-09-05 18:56:26,29811.59
1413,2382,2024-11-05 00:53:44,3306.7
1414,2383,2024-06-09 04:53:25,2374.55
1415,2384,2024-09-18 07:35:52,2474.21
1416,2385,2024-10-29 12:05:24,12574.16
1417,2389,2024-03-06 07:15:07,1111.1
1418,2390,2024-10-17 21:02:02,2474.12
1419,2391,2024-05-20 00:32:08,18072.39
1420,2394,2024-07-25 18:16:28,6121.65
1421,2396,2024-04-26 04:10:44,5841.42
1422,2397,2024-08-19 17:32:24,33487.64
1423,2398,2024-06-23 11:45:16,6134.68
1424,2399,2024-03-18 21:21:55,2598.35
1425,2400,2024-08-19 14:39:29,3812.84
1426,2401,2024-05-06 08:26:11,1768.9
1427,2404,2024-04-09 06:50:52,15219.66
1428,2405,2024-10-13 20:06:07,8242.88
1429,2408,2024-01-25 20:28:26,13520.64
1430,2409,2024-04-01 09:33:11,14642.53
1431,2410,2024-06-10 10:55:33,3385.34
1432,2411,2024-02-29 22:30:52,2100.06
1433,2412,2024-08-03 17:39:22,4691.27
1434,2413,2024-05-03 03:53:00,2240.64
1435,2414,2024-03-21 14:44:10,5701.37
1436,2415,2024-05-15 19:14:45,13614.45
1437,2416,2024-06-28 10:53:27,4224.58
1438,2419,2024-09-12 18:35:13,5625.11
1439,2420,2024-02-23 22:17:05,4516.71
1440,2421,2024-03-16 23:45:34,10121.88
1441,2422,2024-07-08 18:20:11,2694.58
1442,2423,2024-01-23 09:53:16,680.75
1443,2424,2024-08-07 08:41:25,7508.43
1444,2427,2024-05-19 06:39:25,11956.75
1445,2428,2024-03-04 12:52:17,7344.72
1446,2429,2024-02-26 01:10:39,2762.23
1447,2431,2024-03-25 00:20:06,1769.57
1448,2432,2024-06-08 12:35:38,7669.82
1449,2433,2024-07-27 12:32:46,5582.16
1450,2434,2024-09-04 03:19:56,4388.69
1451,2435,2024-06-17 16:10:02,25341.97
1452,2436,2024-04-21 15:40:40,2096.2
1453,2438,2024-06-03 16:55:31,24283.04
1454,2439,2024-06-05 17:09:26,5057.39
1455,2440,2024-04-14 12:34:50,941.98
1456,2441,2024-04-29 22:04:25,4182.72
1457,2443,2024-03-31 22:13:02,11655.65
1458,2444,2024-03-29 11:48:21,3538.47
1459,2445,2024-06-04 11:00:36,1303.36
1460,2446,2024-07-06 20:48:19,4238.38
1461,2447,2024-02-27 16:58:20,2272.29
1462,2449,2024-03-18 01:40:30,7651.32
1463,2450,2024-06-04 04:43:44,9858.21
1464,2451,2024-10-28 07:23:45,1899.52
1465,2452,2024-04-19 11:11:36,2603.93
1466,2454,2024-01-29 10:21:47,9710.65
1467,2455,2024-05-11 07:28:38,2268.88
1468,2456,2024-08-30 14:42:39,1855.78
1469,2457,2024-06-23 11:17:55,1701.35
1470,2458,2024-12-08 17:46:25,6746.88
1471,2459,2024-06-12 10:27:22,6491.45
1472,2461,2024-03-27 13:47:23,2655.42
1473,2462,2024-08-14 19:38:50,4937.31
1474,2464,2024-02-07 06:45:54,19427.0
1475,2465,2024-06-25 02:00:33,2045.39
1476,2466,2024-07-15 15:43:19,848.47
1477,2467,2024-11-11 19:33:35,7402.46
1478,2468,2024-01-20 22:13:59,4449.91
1479,2473,2024-05-09 03:24:41,2594.05
1480,2474,2024-07-03 13:48:10,8838.5
1481,2477,2024-05-28 12:37:01,10459.88
1482,2478,2024-04-13 06:48:24,673.54
1483,2479,2024-07-01 16:40:13,2731.65
1484,2480,2024-08-19 15:49:35,39567.55
1485,2481,2024-08-05 00:05:28,8308.75
1486,2484,2024-11-10 21:23:02,9031.68
1487,2485,2024-01-20 07:04:04,14123.63
1488,2486,2024-05-20 13:05:26,4990.85
1489,2487,2024-08-30 00:34:29,10066.98
1490,2488,2024-06-21 06:32:00,9379.26
1491,2490,2024-09-11 11:33:46,7983.54
1492,2491,2024-02-17 20:39:42,3678.24
1493,2492,2024-04-29 22:31:16,5737.93
1494,2493,2024-04-16 12:55:00,2894.23
1495,2494,2024-10-15 08:54:40,4971.78
1496,2495,2024-02-02 05:17:46,1717.04
1497,2497,2024-04-22 11:39:51,2412.55
1498,2498,2024-09-21 08:10:03,3812.04
1499,2499,2024-07-09 13:43:51,2102.04
1500,2501,2024-04-19 13:41:28,3119.68
1501,2502,2024-02-12 11:52:06,4240.63
1502,2503,2024-08-17 22:31:58,7058.84
1503,2510,2024-09-09 17:15:34,11548.74
1504,2512,2024-08-26 14:16:22,3237.62
1505,2513,2024-02-20 04:35:44,16343.64
1506,2517,2024-07-24 01:19:08,11438.61
1507,2518,2024-08-07 08:30:01,7736.34
1508,2521,2024-09-15 10:05:44,5643.64
1509,2522,2024-10-16 17:55:34,6549.92
1510,2523,2024-08-20 18:55:14,14304.74
1511,2524,2024-04-19 10:19:37,14782.83
1512,2526,2024-10-07 18:01:04,16341.32
1513,2527,2024-07-25 15:37:23,5101.01
1514,2530,2024-07-01 15:36:40,8098.79
1515,2533,2024-10-09 01:34:02,16468.29
1516,2534,2024-06-17 18:12:53,2803.59
1517,2535,2024-02-29 11:16:17,3690.16
1518,2536,2024-06-01 15:59:29,4986.22
1519,2537,2024-10-28 06:36:42,11043.96
1520,2544,2024-08-24 22:48:46,11199.84
1521,2545,2024-05-04 11:00:49,3992.7
1522,2546,2024-03-29 05:02:39,1264.27
1523,2547,2024-10-20 14:43:17,6133.77
1524,2548,2024-02-25 19:04:27,2150.63
1525,2549,2024-09-26 02:13:51,1285.7
1526,2550,2024-05-29 12:34:12,1575.8
1527,2551,2024-04-19 07:26:27,6592.86
1528,2552,2024-08-09 07:00:16,16729.58
1529,2554,2024-09-03 00:33:15,5089.86
1530,2556,2024-02-09 02:08:12,5944.62
1531,2557,2024-10-19 14:37:40,14251.33
1532,2558,2024-03-22 19:27:48,1224.14
1533,2559,2024-09-15 05:00:56,7849.14
1534,2561,2024-05-23 04:20:47,4863.77
1535,2562,2024-02-10 08:09:50,8180.04
1536,2563,2024-03-19 10:21:09,3180.73
1537,2564,2024-05-30 09:30:07,2353.97
1538,2567,2024-03-26 03:30:48,5577.29
1539,2568,2024-10-25 20:59:03,21682.75
1540,2569,2024-03-15 19:00:16,10666.03
1541,2570,2024-09-20 07:42:37,3112.17
1542,2572,2024-06-05 07:53:09,1470.16
1543,2573,2024-10-12 06:51:08,1081.54
1544,2578,2024-09-08 06:51:18,16066.47
1545,2579,2024-06-19 09:03:40,2080.63
1546,2580,2024-09-05 14:56:56,3666.67
1547,2584,2024-06-14 17:15:57,16140.55
1548,2585,2024-04-19 20:47:03,1149.97
1549,2586,2024-03-05 14:56:40,18826.83
1550,2588,2024-05-06 02:24:52,3911.69
1551,2590,2024-10-25 13:09:08,1748.08
1552,2592,2024-03-19 15:19:41,3933.89
1553,2594,2024-03-15 18:16:42,2564.87
1554,2596,2024-05-16 08:24:00,7308.09
1555,2597,2024-07-22 04:21:34,2742.65
1556,2598,2024-08-08 04:04:43,879.65
1557,2600,2024-08-22 16:53:14,4029.89
1558,2602,2024-10-19 19:02:03,1449.7
1559,2604,2024-09-09 00:58:33,5906.97
1560,2606,2024-07-28 14:07:17,1688.48
1561,2608,2024-09-20 20:49:47,3167.79
1562,2609,2024-03-06 21:15:02,5792.56
1563,2610,2024-11-11 09:57:54,4059.39
1564,2612,2024-10-03 16:37:49,6157.26
1565,2614,2024-08-03 16:32:29,9065.75
1566,2616,2024-07-13 16:43:27,1733.43
1567,2617,2024-09-05 17:36:05,4638.02
1568,2618,2024-02-09 11:03:20,245.54
1569,2619,2024-05-09 15:27:01,6140.12
1570,2620,2024-09-29 01:31:56,3749.09
1571,2622,2024-02-01 23:31:38,2028.18
1572,2624,2024-06-27 01:56:35,6529.9
1573,2629,2024-04-16 23:37:31,14121.13
1574,2630,2024-05-11 14:28:41,3202.17
1575,2631,2024-10-28 01:32:00,2099.95
1576,2632,2024-08-14 12:58:05,5701.72
1577,2634,2024-03-31 00:37:35,1477.27
1578,2635,2024-10-28 18:17:44,2712.58
1579,2636,2024-07-13 18:16:12,14767.17
1580,2637,2024-05-06 05:14:44,5197.65
1581,2639,2024-10-20 08:49:23,905.49
1582,2640,2024-02-15 12:20:31,975.26
1583,2641,2024-01-27 02:59:47,5686.65
1584,2642,2024-09-17 10:30:29,10680.25
1585,2644,2024-03-10 06:01:54,1146.12
1586,2645,2024-09-26 20:56:39,7366.82
1587,2646,2024-11-05 08:37:29,16273.76
1588,2648,2024-06-21 13:04:42,26878.26
1589,2649,2024-05-28 13:06:02,6621.65
1590,2652,2024-02-08 02:24:18,7755.23
1591,2653,2024-08-15 04:48:48,720.64
1592,2654,2024-10-08 16:27:58,32525.42
1593,2655,2024-03-18 12:41:18,2927.95
1594,2656,2024-05-11 23:31:34,2121.49
1595,2657,2024-08-08 18:47:05,3906.18
1596,2658,2024-06-17 22:12:18,19158.58
1597,2659,2024-09-13 13:12:26,35855.11
1598,2664,2024-06-06 10:31:10,5502.0
1599,2665,2024-04-28 12:12:38,12067.56
1600,2666,2024-02-02 13:36:24,5109.64
1601,2667,2024-05-19 14:44:25,1931.37
1602,2670,2024-04-28 22:23:26,18565.67
1603,2671,2024-06-10 19:12:16,2807.6
1604,2672,2024-11-14 13:57:22,19574.4
1605,2673,2024-04-21 08:36:23,15814.57
1606,2677,2024-04-26 02:20:03,8540.99
1607,2678,2024-06-12 04:25:34,25490.91
1608,2679,2024-04-15 19:56:59,36647.9
1609,2681,2024-02-07 07:47:34,4197.65
1610,2682,2024-07-22 12:50:19,2373.42
1611,2683,2024-02-10 09:05:35,917.96
1612,2684,2024-08-08 00:45:00,37057.05
1613,2686,2024-04-23 18:33:54,3308.62
1614,2687,2024-09-08 23:13:40,13650.52
1615,2689,2024-01-13 01:51:23,2522.16
1616,2690,2024-10-09 11:44:58,19622.64
1617,2691,2024-04-13 05:21:06,2617.29
1618,2693,2024-07-12 09:09:14,1681.52
1619,2696,2024-02-04 22:32:46,4073.85
1620,2697,2024-09-12 22:36:07,3045.44
1621,2698,2024-04-12 19:20:32,8405.74
1622,2699,2024-06-08 07:39:03,4692.61
1623,2704,2024-01-27 13:43:34,8646.69
1624,2705,2024-09-20 20:29:11,3782.27
1625,2708,2024-09-21 11:50:47,2701.07
1626,2709,2024-10-16 13:04:41,2906.76
1627,2711,2024-01-30 08:34:31,30959.8
1628,2713,2024-10-27 01:17:12,6018.86
1629,2714,2024-07-14 15:31:44,824.37
1630,2715,2024-10-29 14:35:02,3077.31
1631,2716,2024-08-12 11:21:18,5362.47
1632,2717,2024-08-26 04:15:15,25870.53
1633,2718,2024-03-29 09:58:31,12404.68
1634,2721,2024-07-25 08:51:37,2144.05
1635,2723,2024-05-07 20:39:29,43326.52
1636,2724,2024-05-14 12:22:34,4778.85
1637,2726,2024-08-30 15:14:10,15088.63
1638,2728,2024-10-27 18:04:02,1738.0
1639,2732,2024-08-06 03:56:39,567.73
1640,2738,2024-08-17 17:22:06,1383.56
1641,2739,2024-10-08 12:41:26,263.67
1642,2740,2024-05-23 21:48:36,32888.57
1643,2741,2024-09-25 04:03:44,5961.51
1644,2745,2024-11-04 15:53:25,2138.42
1645,2746,2024-10-30 02:27:58,7386.15
1646,2747,2024-04-24 00:54:32,5827.83
1647,2748,2024-04-07 10:57:51,8594.18
1648,2750,2024-07-26 06:06:08,14597.1
1649,2752,2024-09-15 19:40:57,3786.02
1650,2758,2024-10-02 09:42:44,2226.41
1651,2760,2024-03-03 21:04:38,10352.65
1652,2761,2024-10-02 04:04:14,10118.29
1653,2762,2024-09-25 19:33:07,5381.18
1654,2763,2024-09-01 02:43:31,34884.53
1655,2764,2024-06-06 12:29:27,3314.16
1656,2765,2024-02-17 20:05:11,2186.65
1657,2766,2024-05-16 01:58:01,7160.12
1658,2769,2024-09-20 12:58:58,2677.28
1659,2770,2024-11-08 07:58:59,7676.85
1660,2774,2024-07-09 22:32:36,2322.25
1661,2776,2024-10-25 21:40:37,3428.17
1662,2779,2024-03-13 03:13:32,26950.48
1663,2780,2024-09-06 21:54:16,3411.72
1664,2781,2024-05-09 18:57:12,2394.75
1665,2782,2024-05-01 01:57:35,14095.5
1666,2784,2024-02-19 20:31:18,1908.48
1667,2785,2024-01-17 23:23:59,2634.24
1668,2786,2024-02-14 03:43:29,8257.73
1669,2787,2024-02-04 19:32:07,11436.56
1670,2790,2024-08-07 13:39:47,14741.6
1671,2791,2024-08-08 13:07:04,2508.65
1672,2792,2024-06-25 20:53:09,8403.54
1673,2794,2024-10-28 13:03:56,3230.86
1674,2795,2024-07-05 19:45:03,2849.53
1675,2796,2024-06-23 02:04:24,14514.33
1676,2797,2024-10-21 13:36:40,2997.1
1677,2798,2024-07-22 09:18:04,6313.11
1678,2799,2024-03-04 13:49:20,5653.45
1679,2801,2024-05-26 10:04:49,1874.92
1680,2802,2024-02-06 11:57:54,11725.06
1681,2803,2024-09-20 10:44:52,8137.62
1682,2804,2024-05-27 03:47:10,822.49
1683,2808,2024-10-15 23:43:19,6308.66
1684,2810,2024-05-20 00:15:57,2451.18
1685,2811,2024-10-01 02:49:22,13192.03
1686,2812,2024-09-13 07:24:09,1338.28
1687,2816,2024-01-31 04:59:31,3565.9
1688,2817,2024-05-19 18:50:40,6807.79
1689,2820,2024-09-21 01:34:19,5161.11
1690,2821,2024-07-08 13:26:51,9766.0
1691,2822,2024-05-29 12:13:17,1253.16
1692,2823,2024-04-22 13:13:36,21735.95
1693,2824,2024-05-12 13:35:56,7884.31
1694,2825,2024-10-26 13:31:35,16709.73
1695,2826,2024-02-17 23:21:54,10794.76
1696,2827,2024-03-10 12:39:14,4863.68
1697,2830,2024-04-24 05:27:41,1547.23
1698,2833,2024-05-20 12:32:06,2959.58
1699,2836,2024-11-06 02:48:03,20549.81
1700,2837,2024-11-30 08:17:09,17101.03
1701,2838,2024-07-06 02:12:29,2813.99
1702,2839,2024-10-30 15:52:44,388.98
1703,2840,2024-10-10 13:55:17,4058.54
1704,2841,2024-03-27 04:46:20,3793.59
1705,2842,2024-03-05 08:57:40,3925.33
1706,2843,2024-07-06 12:24:17,7908.44
1707,2844,2024-10-31 01:02:13,10813.94
1708,2845,2024-07-03 09:01:32,11983.3
1709,2846,2024-08-02 09:09:40,7340.32
1710,2848,2024-05-27 21:53:04,971.95
1711,2850,2024-03-08 22:29:52,3615.26
1712,2851,2024-07-11 03:17:46,39092.3
1713,2852,2024-01-29 08:42:53,6882.9
1714,2857,2024-05-05 13:31:50,6843.38
1715,2859,2024-06-28 21:28:14,6792.25
1716,2860,2024-07-13 08:51:30,7142.67
1717,2862,2024-06-01 17:15:19,575.48
1718,2864,2024-06-20 05:49:33,3961.7
1719,2866,2024-06-04 08:26:08,4749.98
1720,2868,2024-06-17 02:23:44,15573.81
1721,2869,2024-02-18 21:08:27,5130.23
1722,2870,2024-07-27 15:16:00,1116.71
1723,2871,2024-10-27 05:40:37,7237.86
1724,2872,2024-11-04 07:11:35,2384.05
1725,2873,2024-09-10 13:27:59,1644.01
1726,2874,2024-10-29 18:56:40,2319.85
1727,2875,2024-05-15 01:34:24,8008.46
1728,2877,2024-04-03 12:18:34,15258.39
1729,2878,2024-08-26 10:28:29,7590.38
1730,2882,2024-11-03 08:07:42,8680.38
1731,2884,2024-02-12 18:03:57,7523.15
1732,2886,2024-06-29 13:22:15,5384.04
1733,2887,2024-10-09 17:22:05,9202.57
1734,2890,2024-05-17 13:20:58,557.3
1735,2892,2024-03-28 10:28:03,5431.55
1736,2896,2024-05-07 09:29:49,1919.02
1737,2898,2024-05-10 16:08:50,13997.2
1738,2901,2024-02-09 21:34:42,4305.12
1739,2903,2024-05-18 19:19:57,5053.59
1740,2905,2024-09-26 01:51:01,1268.3
1741,2907,2024-03-14 07:00:44,12272.89
1742,2908,2024-05-28 22:13:35,8643.78
1743,2909,2024-03-06 19:50:05,8113.24
1744,2910,2024-10-26 06:49:59,2364.4
1745,2912,2024-04-10 05:44:57,2449.71
1746,2914,2024-05-30 12:11:53,6010.36
1747,2915,2024-07-02 04:47:06,2630.56
1748,2916,2024-02-03 05:16:36,7269.22
1749,2917,2024-05-17 00:39:33,702.87
1750,2922,2024-09-02 09:23:32,3169.12
1751,2923,2024-05-15 15:15:49,24762.31
1752,2924,2024-06-22 03:56:32,7299.33
1753,2929,2024-02-04 17:24:54,5710.8
1754,2933,2024-07-13 02:18:35,29339.91
1755,2935,2024-07-22 04:03:41,600.43
1756,2936,2024-09-09 18:18:19,2359.54
1757,2938,2024-03-27 07:50:50,3425.3
1758,2939,2024-06-21 21:02:47,10641.49
1759,2942,2024-02-25 18:01:40,10808.53
1760,2945,2024-06-11 15:01:58,2254.3
1761,2947,2024-02-03 21:23:01,12066.15
1762,2948,2024-07-29 03:23:50,3418.7
1763,2950,2024-06-28 04:39:58,14624.82
1764,2951,2024-09-29 16:05:19,1940.35
1765,2954,2024-10-02 05:32:58,4398.5
1766,2957,2024-01-31 03:28:02,3161.65
1767,2961,2024-01-09 02:21:00,12713.6
1768,2962,2024-04-22 13:09:58,3070.2
1769,2964,2024-08-21 14:17:08,4730.55
1770,2965,2024-02-22 17:36:49,7755.29
1771,2967,2024-01-28 21:01:49,8028.34
1772,2968,2024-09-04 06:08:46,10918.97
1773,2969,2024-08-23 04:48:15,5943.26
1774,2970,2024-06-06 08:37:17,3373.06
1775,2973,2024-01-19 10:46:04,3587.72
1776,2975,2024-08-28 14:15:56,5029.65
1777,2976,2024-10-13 13:50:26,6152.62
1778,2977,2024-06-09 05:10:58,4305.06
1779,2979,2024-06-22 07:43:17,5000.45
1780,2983,2024-06-11 02:32:04,1254.47
1781,2985,2024-10-22 13:10:13,8960.84
1782,2986,2024-05-25 03:45:46,5784.87
1783,2987,2024-04-04 02:43:18,12108.75
1784,2991,2024-01-31 06:45:12,4915.48
1785,2992,2024-11-02 15:21:55,1028.07
1786,2993,2024-09-02 16:34:42,3559.58
1787,2994,2024-03-05 20:10:51,4105.42
1788,2998,2024-01-26 11:57:22,9591.31
1789,2999,2024-07-07 16:37:31,762.62
1790,3001,2024-07-11 23:01:14,5100.34
1791,3002,2024-07-17 22:10:47,7803.34
1792,3003,2024-09-26 00:35:06,2709.88
1793,3005,2024-02-10 13:14:00,5256.21
1794,3006,2024-05-31 09:15:47,2795.22
1795,3009,2024-09-04 23:08:22,2548.82
1796,3010,2024-11-18 23:10:48,3403.03
1797,3011,2024-06-09 14:12:24,2592.5
1798,3012,2024-03-19 00:53:19,9092.97
1799,3013,2024-06-27 08:44:07,2536.51
1800,3014,2024-05-16 08:21:50,2180.66
1801,3015,2024-08-29 10:22:43,24128.18
1802,3016,2024-06-01 14:53:46,11668.71
1803,3017,2024-01-03 19:49:27,920.24
1804,3019,2024-08-14 00:20:02,2469.35
1805,3020,2024-04-03 01:13:12,6113.27
1806,3021,2024-08-23 16:11:37,6577.3
1807,3022,2024-02-15 07:51:04,1285.05
1808,3023,2024-02-26 04:11:27,13942.67
1809,3024,2024-08-20 07:16:55,10328.91
1810,3026,2024-03-28 12:44:00,7583.36
1811,3027,2024-04-12 22:07:40,16664.83
1812,3028,2024-10-28 09:11:41,7383.93
1813,3029,2024-10-08 05:16:28,7359.32
1814,3031,2024-04-12 16:47:50,19968.5
1815,3034,2024-03-23 15:28:14,13241.32
