customer_id,signup_date,segment,country
1854,2024-10-21,new,India
1855,2024-05-12,returning,Singapore
1856,2024-09-03,returning,UK
1857,2024-07-21,returning,UAE
1858,2024-02-11,new,India
1859,2024-07-10,new,Singapore
1860,2024-10-05,returning,India
1861,2024-04-08,returning,India
1862,2024-03-13,new,Singapore
1863,2024-06-01,new,USA
1864,2024-11-16,new,UAE
1865,2024-05-11,new,Singapore
1866,2024-06-09,new,UAE
1867,2024-11-21,returning,India
1868,2024-10-26,returning,USA
1869,2024-09-12,returning,UK
1870,2024-02-22,returning,India
1871,2024-07-24,new,UK
1872,2024-12-29,returning,Singapore
1873,2024-08-15,returning,UK
1874,2024-10-30,new,UAE
1875,2024-08-12,new,UAE
1876,2024-11-12,new,India
1877,2024-05-30,returning,UK
1878,2024-12-08,returning,UK
1879,2024-12-08,returning,USA
1880,2024-08-24,new,India
1881,2024-06-03,returning,India
1882,2024-06-24,new,India
1883,2024-06-09,returning,UAE
1884,2024-12-10,returning,India
1885,2024-11-23,returning,Singapore
1886,2024-05-01,returning,UAE
1887,2024-03-25,new,India
1888,2024-08-30,returning,UAE
1889,2024-05-14,new,UAE
1890,2024-09-09,new,UK
1891,2024-07-29,returning,UAE
1892,2024-02-14,returning,UK
1893,2024-07-05,returning,UK
1894,2024-09-16,returning,UAE
1895,2024-10-17,returning,India
1896,2024-12-06,returning,Singapore
1897,2024-01-05,returning,India
1898,2024-01-10,returning,India
1899,2024-01-21,new,India
1900,2024-04-13,new,India
1901,2024-09-22,returning,India
1902,2024-11-21,new,UAE
1903,2024-10-31,returning,India
1904,2024-10-19,returning,India
1905,2024-05-19,returning,India
1906,2024-08-27,returning,Singapore
1907,2024-03-28,returning,USA
1908,2024-04-02,returning,Singapore
1909,2024-11-05,returning,UAE
1910,2024-09-15,new,USA
1911,2024-05-30,returning,Singapore
1912,2024-09-23,returning,UK
1913,2024-01-21,new,UAE
1914,2024-04-07,new,UK
1915,2024-12-03,returning,Singapore
1916,2024-03-28,returning,Singapore
1917,2024-08-16,returning,UAE
1918,2024-08-22,new,Singapore
1919,2024-10-08,new,India
1920,2024-06-23,new,UAE
1921,2024-01-29,new,India
1922,2024-10-12,returning,India
1923,2024-05-26,new,USA
1924,2024-04-18,returning,India
1925,2024-02-20,new,UK
1926,2024-11-24,returning,India
1927,2024-05-08,returning,UAE
1928,2024-12-30,new,India
1929,2024-02-29,returning,UK
1930,2024-01-20,returning,Singapore
1931,2024-09-14,returning,USA
1932,2024-11-02,returning,UK
1933,2024-05-19,new,Singapore
1934,2024-10-01,returning,UK
1935,2024-03-26,new,UK
1936,2024-01-27,returning,India
1937,2024-06-10,returning,UK
1938,2024-06-05,new,India
1939,2024-03-26,new,UAE
1940,2024-05-08,returning,India
1941,2024-04-24,new,Singapore
1942,2024-08-28,returning,USA
1943,2024-08-06,new,India
1944,2024-09-16,returning,USA
1945,2024-04-03,returning,UK
1946,2024-04-04,new,UAE
1947,2024-12-09,returning,USA
1948,2024-12-21,new,USA
1949,2024-04-09,returning,UAE
1950,2024-04-19,new,UK
1951,2024-11-15,returning,UK
1952,2024-11-07,returning,USA
1953,2024-07-08,new,India
1954,2024-12-14,new,India
1955,2024-07-18,new,India
1956,2024-03-06,returning,UK
1957,2024-01-03,new,India
1958,2024-09-17,new,Singapore
1959,2024-09-23,returning,Singapore
1960,2024-02-10,new,UK
1961,2024-11-17,returning,UAE
1962,2024-11-13,new,UAE
1963,2024-09-23,new,India
1964,2024-06-27,returning,India
1965,2024-02-03,new,India
1966,2024-03-10,returning,UK
1967,2024-01-28,returning,Singapore
1968,2024-03-29,returning,USA
1969,2024-05-30,returning,UAE
1970,2024-06-06,returning,India
1971,2024-01-07,returning,UAE
1972,2024-02-15,returning,India
1973,2024-09-06,returning,India
1974,2024-10-20,returning,India
1975,2024-09-29,new,India
1976,2024-12-26,returning,India
1977,2024-04-22,returning,UK
1978,2024-02-03,returning,Singapore
1979,2024-12-25,returning,USA
1980,2024-06-02,new,USA
1981,2024-03-01,returning,India
1982,2024-02-22,returning,Singapore
1983,2024-11-05,returning,India
1984,2024-09-03,new,India
1985,2024-09-20,returning,India
1986,2024-08-02,returning,India
1987,2024-02-17,new,India
1988,2024-08-10,returning,USA
1989,2024-07-27,returning,India
1990,2024-04-28,new,UAE
1991,2024-10-14,returning,India
1992,2024-06-09,returning,India
1993,2024-03-03,new,India
1994,2024-08-27,returning,India
1995,2024-02-14,new,UAE
1996,2024-11-06,returning,Singapore
1997,2024-01-22,returning,USA
1998,2024-09-07,returning,India
1999,2024-04-22,new,India
2000,2024-02-08,new,UAE
2001,2024-08-13,returning,India
2002,2024-05-18,new,UAE
2003,2024-09-11,new,India
2004,2024-04-20,returning,India
2005,2024-12-15,new,India
2006,2024-07-07,returning,India
2007,2024-08-27,returning,UAE
2008,2024-08-14,new,UK
2009,2024-08-08,returning,Singapore
2010,2024-05-02,returning,India
2011,2024-01-02,returning,India
2012,2024-11-01,new,UAE
2013,2024-10-14,returning,India
2014,2024-11-22,returning,India
2015,2024-09-20,returning,USA
2016,2024-06-28,returning,India
2017,2024-10-27,returning,USA
2018,2024-08-02,new,India
2019,2024-09-07,returning,India
2020,2024-11-22,returning,Singapore
2021,2024-11-16,new,UK
2022,2024-03-17,returning,UAE
2023,2024-12-10,new,UAE
2024,2024-01-30,new,Singapore
2025,2024-07-15,new,Singapore
2026,2024-08-13,returning,USA
2027,2024-10-25,returning,India
2028,2024-12-17,new,UK
2029,2024-04-11,returning,UK
2030,2024-07-02,new,India
2031,2024-06-01,new,Singapore
2032,2024-08-16,returning,India
2033,2024-06-29,returning,UK
2034,2024-02-05,returning,India
2035,2024-07-14,new,UAE
2036,2024-04-02,returning,UAE
2037,2024-03-05,returning,India
2038,2024-06-22,new,India
2039,2024-08-07,returning,UAE
2040,2024-12-04,new,UAE
2041,2024-10-11,returning,India
2042,2024-01-16,new,Singapore
2043,2024-07-08,new,India
2044,2024-04-12,returning,India
2045,2024-01-17,new,UK
2046,2024-12-18,returning,USA
2047,2024-07-01,returning,India
2048,2024-01-16,returning,India
2049,2024-09-30,returning,UAE
2050,2024-11-18,returning,Singapore
2051,2024-10-15,returning,UK
2052,2024-07-30,returning,India
2053,2024-05-26,returning,India
2054,2024-08-16,new,UK
2055,2024-04-07,returning,India
2056,2024-07-19,returning,India
2057,2024-11-13,returning,USA
2058,2024-11-03,returning,UK
2059,2024-01-03,returning,India
2060,2024-06-19,new,India
2061,2024-01-30,returning,UAE
2062,2024-04-19,new,India
2063,2024-03-13,new,India
2064,2024-08-21,new,UAE
2065,2024-03-30,returning,Singapore
2066,2024-05-08,new,USA
2067,2024-09-19,returning,USA
2068,2024-03-22,returning,India
2069,2024-09-08,returning,India
2070,2024-04-04,new,India
2071,2024-08-10,returning,India
2072,2024-02-22,returning,India
2073,2024-12-11,returning,India
2074,2024-01-22,new,India
2075,2024-12-24,new,UK
2076,2024-06-06,returning,UK
2077,2024-09-04,new,UAE
2078,2024-10-09,returning,India
2079,2024-03-25,returning,UK
2080,2024-07-02,returning,India
2081,2024-03-26,returning,UK
2082,2024-02-25,returning,Singapore
2083,2024-10-25,new,UK
2084,2024-09-13,returning,India
2085,2024-03-06,returning,USA
2086,2024-08-19,returning,India
2087,2024-03-30,returning,USA
2088,2024-02-21,new,India
2089,2024-03-19,returning,Singapore
2090,2024-12-19,returning,UAE
2091,2024-06-12,new,UK
2092,2024-02-07,new,USA
2093,2024-12-16,returning,UK
2094,2024-01-16,returning,UK
2095,2024-10-19,new,India
2096,2024-07-06,new,UK
2097,2024-07-28,new,Singapore
2098,2024-09-20,returning,UK
2099,2024-06-12,returning,Singapore
2100,2024-01-17,returning,USA
2101,2024-03-30,returning,Singapore
2102,2024-10-25,returning,India
2103,2024-08-16,returning,India
2104,2024-06-14,new,India
2105,2024-07-04,new,Singapore
2106,2024-02-02,returning,UK
2107,2024-12-06,returning,USA
2108,2024-04-10,new,India
2109,2024-10-02,new,UK
2110,2024-07-21,new,UK
2111,2024-01-03,returning,UAE
2112,2024-03-20,returning,USA
2113,2024-05-20,new,India
2114,2024-06-14,returning,India
2115,2024-04-11,returning,USA
2116,2024-08-07,returning,UK
2117,2024-04-17,returning,Singapore
2118,2024-03-20,returning,UK
2119,2024-10-31,returning,USA
2120,2024-03-10,returning,UK
2121,2024-08-03,returning,India
2122,2024-04-29,returning,India
2123,2024-10-27,returning,UAE
2124,2024-02-23,new,UAE
2125,2024-03-30,returning,Singapore
2126,2024-09-28,new,India
2127,2024-03-24,returning,USA
2128,2024-11-01,returning,Singapore
2129,2024-08-01,returning,UAE
2130,2024-09-22,new,India
2131,2024-05-31,new,Singapore
2132,2024-02-05,new,USA
2133,2024-12-25,returning,USA
2134,2024-02-04,new,India
2135,2024-03-27,returning,India
2136,2024-08-24,new,UAE
2137,2024-05-29,returning,UK
2138,2024-09-11,returning,India
2139,2024-10-03,returning,India
2140,2024-10-27,new,UAE
2141,2024-07-10,returning,India
2142,2024-03-19,returning,India
2143,2024-03-16,new,Singapore
2144,2024-08-20,returning,UK
2145,2024-09-28,new,UK
2146,2024-03-06,new,India
2147,2024-04-02,new,India
2148,2024-02-03,returning,Singapore
2149,2024-06-04,returning,UAE
2150,2024-06-02,returning,UK
2151,2024-03-18,returning,India
2152,2024-10-13,new,India
2153,2024-08-01,returning,UAE
2154,2024-11-18,returning,UK
2155,2024-05-15,returning,Singapore
2156,2024-04-17,new,UK
2157,2024-03-16,returning,USA
2158,2024-08-11,new,India
2159,2024-03-08,returning,UK
2160,2024-02-11,returning,India
2161,2024-07-14,returning,India
2162,2024-02-15,returning,India
2163,2024-12-06,returning,Singapore
2164,2024-11-04,returning,India
2165,2024-09-26,returning,USA
2166,2024-08-06,returning,Singapore
2167,2024-04-04,returning,Singapore
2168,2024-06-27,returning,UK
2169,2024-11-30,new,USA
2170,2024-02-15,returning,India
2171,2024-05-28,new,UAE
2172,2024-09-29,new,Singapore
2173,2024-05-02,returning,India
2174,2024-07-19,returning,India
2175,2024-09-29,returning,India
2176,2024-04-21,new,USA
2177,2024-09-18,returning,India
2178,2024-08-03,new,USA
2179,2024-05-01,returning,India
2180,2024-12-13,returning,India
2181,2024-03-11,new,USA
2182,2024-10-13,new,India
2183,2024-10-12,new,Singapore
2184,2024-04-13,new,India
2185,2024-03-19,new,Singapore
2186,2024-08-28,returning,India
2187,2024-10-29,new,India
2188,2024-12-23,new,UAE
2189,2024-09-14,returning,UK
2190,2024-01-03,returning,India
2191,2024-11-25,returning,India
2192,2024-08-29,returning,USA
2193,2024-12-14,returning,Singapore
2194,2024-04-16,returning,India
2195,2024-10-23,returning,India
2196,2024-06-03,new,Singapore
2197,2024-08-11,new,India
2198,2024-07-23,returning,USA
2199,2024-12-30,returning,India
2200,2024-07-14,returning,USA
2201,2024-11-30,new,USA
2202,2024-02-16,returning,USA
2203,2024-05-02,new,India
2204,2024-09-18,new,USA
2205,2024-08-13,new,India
2206,2024-05-20,returning,Singapore
2207,2024-04-10,new,UK
2208,2024-04-12,new,India
2209,2024-07-02,returning,India
2210,2024-05-22,new,USA
2211,2024-06-13,new,USA
2212,2024-09-29,returning,India
2213,2024-11-27,returning,India
2214,2024-06-24,new,UK
2215,2024-02-20,returning,UAE
2216,2024-03-29,new,UAE
2217,2024-04-14,new,UK
2218,2024-06-16,returning,India
2219,2024-02-26,new,USA
2220,2024-11-08,new,India
2221,2024-06-12,returning,India
2222,2024-12-12,returning,UK
2223,2024-10-06,returning,Singapore
2224,2024-07-07,returning,India
2225,2024-08-06,returning,India
2226,2024-06-03,new,UAE
2227,2024-03-04,new,India
2228,2024-11-12,returning,USA
2229,2024-11-21,new,USA
2230,2024-10-16,returning,India
2231,2024-05-20,returning,UK
2232,2024-08-04,returning,India
2233,2024-01-08,returning,India
2234,2024-05-16,returning,India
2235,2024-08-12,returning,UAE
2236,2024-09-09,returning,India
2237,2024-10-30,returning,India
2238,2024-05-06,returning,USA
2239,2024-10-27,returning,India
2240,2024-05-27,returning,India
2241,2024-06-29,new,Singapore
2242,2024-03-06,returning,USA
2243,2024-09-02,returning,UK
2244,2024-06-06,new,India
2245,2024-03-03,returning,India
2246,2024-05-01,returning,UAE
2247,2024-04-23,returning,UK
2248,2024-09-07,returning,India
2249,2024-12-10,returning,Singapore
2250,2024-12-01,returning,UAE
2251,2024-08-15,returning,USA
2252,2024-06-09,new,India
2253,2024-11-27,new,India
2254,2024-10-09,new,UAE
2255,2024-04-07,new,India
2256,2024-03-05,returning,India
2257,2024-02-07,new,USA
2258,2024-07-31,new,India
2259,2024-10-26,returning,UK
2260,2024-10-24,new,India
2261,2024-04-11,returning,India
2262,2024-02-02,returning,India
2263,2024-03-30,new,UAE
2264,2024-04-20,returning,UAE
2265,2024-02-19,new,UK
2266,2024-11-21,new,India
2267,2024-01-14,returning,Singapore
2268,2024-12-21,returning,Singapore
2269,2024-07-03,returning,Singapore
2270,2024-07-28,returning,UK
2271,2024-06-21,new,UAE
2272,2024-07-28,new,UK
2273,2024-08-20,returning,UAE
2274,2024-10-17,returning,USA
2275,2024-07-22,returning,India
2276,2024-12-18,returning,USA
2277,2024-07-28,new,Singapore
2278,2024-02-04,returning,India
2279,2024-05-22,returning,India
2280,2024-03-01,returning,India
2281,2024-01-01,returning,Singapore
2282,2024-10-21,new,India
2283,2024-04-21,returning,UK
2284,2024-01-04,returning,Singapore
2285,2024-07-04,returning,India
2286,2024-10-24,returning,Singapore
2287,2024-04-23,returning,India
2288,2024-11-05,new,UK
2289,2024-05-25,new,USA
2290,2024-12-08,returning,USA
2291,2024-06-02,new,India
2292,2024-10-04,returning,Singapore
2293,2024-05-26,new,India
2294,2024-01-31,returning,UAE
2295,2024-04-03,returning,Singapore
2296,2024-11-06,returning,Singapore
2297,2024-09-26,returning,India
2298,2024-09-08,returning,Singapore
2299,2024-04-14,returning,India
2300,2024-11-27,new,India
2301,2024-02-23,returning,India
2302,2024-09-04,returning,UK
2303,2024-06-24,returning,UAE
2304,2024-08-29,returning,India
2305,2024-05-04,new,India
2306,2024-01-20,returning,India
2307,2024-03-13,new,India
2308,2024-04-14,new,UAE
2309,2024-06-19,new,India
2310,2024-02-05,new,India
2311,2024-07-10,new,India
2312,2024-06-12,returning,Singapore
2313,2024-11-06,returning,India
2314,2024-06-29,new,India
2315,2024-02-01,new,India
2316,2024-04-13,returning,India
2317,2024-07-29,returning,India
2318,2024-03-15,returning,Singapore
2319,2024-05-28,new,India
2320,2024-10-25,new,USA
2321,2024-10-26,returning,India
2322,2024-10-13,new,India
2323,2024-06-27,new,UK
2324,2024-09-15,new,USA
2325,2024-05-31,returning,India
2326,2024-03-02,new,UAE
2327,2024-12-30,returning,UK
2328,2024-02-17,returning,USA
2329,2024-09-04,returning,India
2330,2024-05-19,new,Singapore
2331,2024-09-15,new,India
2332,2024-04-01,returning,India
2333,2024-01-06,new,Singapore
2334,2024-04-17,returning,India
2335,2024-06-02,new,India
2336,2024-01-17,returning,Singapore
2337,2024-09-25,returning,UAE
2338,2024-08-19,new,India
2339,2024-10-26,new,India
2340,2024-03-02,returning,India
2341,2024-09-23,returning,India
2342,2024-12-27,new,India
2343,2024-05-18,new,UAE
2344,2024-07-27,new,India
2345,2024-07-08,new,India
2346,2024-08-04,returning,Singapore
2347,2024-12-12,returning,UAE
2348,2024-03-15,new,UAE
2349,2024-05-26,returning,UAE
2350,2024-02-22,returning,India
2351,2024-07-07,returning,UK
2352,2024-04-24,returning,UAE
2353,2024-07-09,new,UK
2354,2024-03-13,returning,India
2355,2024-05-05,returning,India
2356,2024-12-02,returning,Singapore
2357,2024-08-03,new,India
2358,2024-07-25,new,USA
2359,2024-04-24,returning,UK
2360,2024-05-22,returning,India
2361,2024-10-28,returning,USA
2362,2024-10-11,new,India
2363,2024-08-28,returning,Singapore
2364,2024-08-28,new,India
2365,2024-10-07,new,UAE
2366,2024-07-28,returning,India
2367,2024-07-22,returning,Singapore
2368,2024-08-02,new,UK
2369,2024-04-19,returning,USA
2370,2024-09-05,returning,India
2371,2024-02-07,returning,UAE
2372,2024-01-26,new,Singapore
2373,2024-12-30,new,India
2374,2024-12-05,new,India
2375,2024-02-11,returning,India
2376,2024-02-08,new,UK
2377,2024-09-06,returning,UAE
2378,2024-07-09,returning,UK
2379,2024-09-29,returning,India
2380,2024-01-20,returning,India
2381,2024-08-23,new,India
2382,2024-12-27,new,UAE
2383,2024-07-09,new,USA
2384,2024-11-07,new,India
2385,2024-08-04,returning,Singapore
2386,2024-05-23,new,Singapore
2387,2024-08-27,returning,UK
2388,2024-01-16,new,Singapore
2389,2024-04-28,new,India
2390,2024-07-20,new,India
2391,2024-10-08,new,UK
2392,2024-05-29,new,India
2393,2024-07-23,new,UK
2394,2024-08-30,new,UK
2395,2024-10-17,returning,USA
2396,2024-10-16,new,Singapore
2397,2024-09-05,returning,India
2398,2024-09-18,returning,UAE
2399,2024-09-15,returning,India
2400,2024-03-05,new,UK
2401,2024-06-04,returning,India
2402,2024-09-12,new,UK
2403,2024-08-20,returning,India
2404,2024-12-16,returning,UK
2405,2024-05-06,returning,USA
2406,2024-10-23,returning,Singapore
2407,2024-10-08,returning,UK
2408,2024-04-03,returning,UK
2409,2024-03-24,returning,Singapore
2410,2024-08-01,returning,India
2411,2024-06-24,returning,USA
2412,2024-01-01,new,India
2413,2024-08-19,new,UK
2414,2024-02-22,returning,India
2415,2024-04-26,new,India
2416,2024-11-28,returning,India
2417,2024-10-26,returning,UK
2418,2024-07-17,returning,UK
2419,2024-12-25,returning,India
2420,2024-02-06,new,USA
2421,2024-05-18,new,India
2422,2024-04-12,returning,UK
2423,2024-04-07,new,India
2424,2024-11-10,returning,India
2425,2024-08-09,returning,UK
2426,2024-12-22,new,UAE
2427,2024-01-30,returning,Singapore
2428,2024-07-06,new,USA
2429,2024-11-16,returning,Singapore
2430,2024-12-18,new,UK
2431,2024-09-06,returning,India
2432,2024-10-10,returning,USA
2433,2024-01-31,new,Singapore
2434,2024-05-09,returning,Singapore
2435,2024-06-17,returning,Singapore
2436,2024-02-16,new,UAE
2437,2024-09-10,returning,India
2438,2024-09-03,returning,India
2439,2024-04-28,returning,India
2440,2024-05-04,returning,UK
2441,2024-02-28,returning,UK
2442,2024-09-27,new,India
2443,2024-01-20,returning,USA
2444,2024-10-19,returning,UK
2445,2024-07-15,new,India
2446,2024-06-16,returning,Singapore
2447,2024-06-02,new,India
2448,2024-05-10,new,USA
2449,2024-08-09,new,UK
2450,2024-06-04,returning,India
2451,2024-06-03,returning,USA
2452,2024-10-27,new,Singapore
2453,2024-02-22,returning,UK
2454,2024-03-17,returning,USA
2455,2024-09-10,returning,India
2456,2024-08-05,returning,UAE
2457,2024-07-22,new,India
2458,2024-01-28,returning,Singapore
2459,2024-06-16,returning,UAE
2460,2024-12-24,returning,India
2461,2024-02-13,returning,USA
2462,2024-05-21,returning,India
2463,2024-05-04,returning,UK
2464,2024-09-11,new,Singapore
2465,2024-04-28,new,India
2466,2024-08-27,returning,UK
2467,2024-02-26,returning,India
2468,2024-12-24,new,India
2469,2024-09-23,returning,India
2470,2024-10-21,new,India
2471,2024-10-14,new,India
2472,2024-08-29,new,Singapore
2473,2024-11-19,returning,India
2474,2024-05-13,new,India
2475,2024-06-23,returning,India
2476,2024-05-08,new,UAE
2477,2024-07-27,new,India
2478,2024-07-31,returning,Singapore
2479,2024-04-10,returning,USA
2480,2024-08-29,new,UAE
2481,2024-09-28,new,USA
2482,2024-08-14,returning,India
2483,2024-04-09,new,India
2484,2024-04-20,new,Singapore
2485,2024-09-27,returning,India
2486,2024-01-21,returning,UAE
2487,2024-01-04,new,USA
2488,2024-09-13,returning,UAE
2489,2024-11-26,returning,Singapore
2490,2024-02-11,new,India
2491,2024-12-02,returning,India
2492,2024-05-27,returning,UAE
2493,2024-02-08,returning,USA
2494,2024-12-02,returning,UK
2495,2024-02-04,new,India
2496,2024-07-13,returning,UK
2497,2024-12-25,new,India
2498,2024-04-06,returning,India
2499,2024-05-09,returning,USA
2500,2024-10-16,new,India
2501,2024-05-14,returning,India
2502,2024-08-30,returning,India
2503,2024-07-13,returning,Singapore
2504,2024-01-25,returning,USA
2505,2024-12-11,new,UK
2506,2024-04-18,new,India
2507,2024-05-12,returning,UAE
2508,2024-02-23,new,UAE
2509,2024-05-28,returning,UAE
2510,2024-08-25,new,USA
2511,2024-04-03,returning,India
2512,2024-06-14,returning,UK
2513,2024-05-07,returning,UK
2514,2024-02-21,new,UAE
2515,2024-02-23,returning,UK
2516,2024-09-22,new,Singapore
2517,2024-02-23,returning,UAE
2518,2024-09-30,returning,India
2519,2024-06-16,new,UAE
2520,2024-12-28,returning,India
2521,2024-05-03,new,UK
2522,2024-07-25,new,India
2523,2024-05-03,new,UAE
2524,2024-01-12,returning,USA
2525,2024-06-08,returning,USA
2526,2024-10-16,returning,India
2527,2024-10-29,new,India
2528,2024-02-21,new,India
2529,2024-10-23,returning,UK
2530,2024-04-13,returning,UK
2531,2024-08-25,new,UK
2532,2024-03-31,new,UAE
2533,2024-01-11,returning,India
2534,2024-09-24,returning,India
2535,2024-07-14,returning,USA
2536,2024-10-03,returning,India
2537,2024-11-26,returning,USA
2538,2024-07-03,new,India
2539,2024-03-16,new,India
2540,2024-06-07,new,India
2541,2024-06-09,new,UAE
2542,2024-09-17,new,Singapore
2543,2024-03-20,new,India
2544,2024-12-26,returning,Singapore
2545,2024-08-27,returning,UAE
2546,2024-05-06,returning,India
2547,2024-06-15,returning,Singapore
2548,2024-01-17,returning,UAE
2549,2024-11-16,returning,UAE
2550,2024-05-01,returning,UK
2551,2024-12-30,returning,UK
2552,2024-07-27,returning,UAE
2553,2024-12-06,new,UK
2554,2024-02-12,returning,USA
2555,2024-11-17,new,India
2556,2024-07-20,returning,USA
2557,2024-10-12,new,UK
2558,2024-05-30,returning,Singapore
2559,2024-09-01,new,India
2560,2024-04-23,returning,USA
2561,2024-12-09,returning,Singapore
2562,2024-11-17,returning,USA
2563,2024-03-05,returning,India
2564,2024-08-26,new,UAE
2565,2024-07-19,new,USA
2566,2024-11-18,returning,India
2567,2024-10-07,returning,India
2568,2024-03-10,returning,UAE
2569,2024-07-31,new,USA
2570,2024-06-09,returning,USA
2571,2024-01-10,new,USA
2572,2024-08-17,new,USA
2573,2024-02-05,returning,India
2574,2024-09-25,new,UAE
2575,2024-10-11,new,India
2576,2024-02-14,returning,UAE
2577,2024-05-20,new,UK
2578,2024-10-01,returning,UAE
2579,2024-11-03,returning,UK
2580,2024-03-03,returning,UK
2581,2024-05-27,new,Singapore
2582,2024-03-07,returning,UK
2583,2024-12-04,new,India
2584,2024-12-03,new,India
2585,2024-10-25,new,USA
2586,2024-04-29,returning,UAE
2587,2024-10-25,returning,India
2588,2024-08-31,new,India
2589,2024-12-14,new,India
2590,2024-01-02,returning,Singapore
2591,2024-04-08,new,USA
2592,2024-07-12,returning,UK
2593,2024-11-09,new,UK
2594,2024-12-08,returning,India
2595,2024-03-25,returning,UAE
2596,2024-07-03,returning,USA
2597,2024-06-20,new,UK
2598,2024-08-21,new,India
2599,2024-12-08,returning,India
2600,2024-08-28,returning,Singapore
2601,2024-11-16,new,India
2602,2024-03-12,new,India
2603,2024-09-10,returning,India
2604,2024-02-26,new,UAE
2605,2024-08-12,returning,India
2606,2024-05-08,new,India
2607,2024-02-12,returning,India
2608,2024-03-03,returning,UK
2609,2024-09-13,returning,UK
2610,2024-11-01,returning,India
2611,2024-06-25,returning,India
2612,2024-12-27,new,India
2613,2024-10-25,returning,India
2614,2024-05-23,returning,Singapore
2615,2024-01-27,returning,Singapore
2616,2024-08-01,new,India
2617,2024-07-01,new,India
2618,2024-09-26,returning,India
2619,2024-07-23,returning,UK
2620,2024-03-22,new,UK
2621,2024-01-23,new,UK
2622,2024-10-10,returning,India
2623,2024-07-06,returning,Singapore
2624,2024-10-01,returning,USA
2625,2024-08-24,returning,India
2626,2024-07-23,returning,UK
2627,2024-05-17,new,UK
2628,2024-08-06,returning,UK
2629,2024-10-10,returning,USA
2630,2024-11-09,new,UK
2631,2024-03-31,returning,India
2632,2024-01-01,new,India
2633,2024-06-29,new,UAE
2634,2024-11-25,new,Singapore
2635,2024-08-26,returning,USA
2636,2024-01-18,returning,India
2637,2024-08-05,new,India
2638,2024-09-05,new,UAE
2639,2024-04-19,returning,Singapore
2640,2024-01-27,returning,India
2641,2024-07-15,returning,India
2642,2024-10-24,new,India
2643,2024-09-23,returning,India
2644,2024-06-02,returning,UK
2645,2024-01-12,new,India
2646,2024-05-08,returning,UAE
2647,2024-07-05,returning,Singapore
2648,2024-01-14,new,USA
2649,2024-03-01,returning,Singapore
2650,2024-07-27,returning,USA
2651,2024-10-31,returning,UAE
2652,2024-01-22,returning,India
2653,2024-08-07,returning,UK
2654,2024-07-27,new,India
2655,2024-08-12,returning,Singapore
2656,2024-12-21,returning,India
2657,2024-02-27,returning,Singapore
2658,2024-01-13,returning,USA
2659,2024-08-31,returning,Singapore
2660,2024-03-05,returning,UK
2661,2024-05-31,new,UK
2662,2024-02-15,returning,UAE
2663,2024-11-29,returning,UAE
2664,2024-01-13,returning,USA
2665,2024-02-03,returning,India
2666,2024-05-24,returning,Singapore
2667,2024-04-27,new,UK
2668,2024-04-27,new,India
2669,2024-05-25,new,Singapore
2670,2024-03-19,new,USA
2671,2024-07-15,new,Singapore
2672,2024-07-06,returning,India
2673,2024-03-14,returning,USA
2674,2024-10-11,returning,India
2675,2024-10-28,returning,India
2676,2024-10-25,new,Singapore
2677,2024-12-30,returning,UAE
2678,2024-02-21,new,UAE
2679,2024-01-15,returning,USA
2680,2024-10-04,returning,India
2681,2024-01-02,returning,India
2682,2024-09-23,returning,Singapore
2683,2024-02-03,returning,USA
2684,2024-12-11,new,India
2685,2024-07-21,returning,India
2686,2024-08-12,returning,UAE
2687,2024-12-12,new,India
2688,2024-03-18,new,India
2689,2024-04-17,returning,India
2690,2024-10-27,returning,UAE
2691,2024-02-15,returning,India
2692,2024-03-02,returning,India
2693,2024-01-06,returning,UK
2694,2024-07-18,new,India
2695,2024-07-29,returning,UK
2696,2024-05-03,returning,India
2697,2024-09-30,returning,UK
2698,2024-04-05,new,India
2699,2024-04-30,returning,India
2700,2024-07-28,returning,India
2701,2024-02-20,new,USA
2702,2024-12-16,new,India
2703,2024-05-28,new,India
2704,2024-06-14,returning,India
2705,2024-09-30,returning,UK
2706,2024-09-01,returning,UK
2707,2024-05-18,returning,India
2708,2024-11-13,new,UAE
2709,2024-10-21,returning,India
2710,2024-12-24,returning,UK
2711,2024-02-21,new,Singapore
2712,2024-11-07,returning,India
2713,2024-06-25,returning,UAE
2714,2024-09-07,returning,USA
2715,2024-03-30,new,India
2716,2024-11-30,returning,India
2717,2024-12-20,returning,USA
2718,2024-03-12,returning,Singapore
2719,2024-11-30,returning,USA
2720,2024-07-08,new,India
2721,2024-07-03,new,India
2722,2024-07-04,returning,Singapore
2723,2024-03-07,returning,Singapore
2724,2024-05-15,returning,UK
2725,2024-02-19,returning,India
2726,2024-06-06,new,India
2727,2024-08-03,new,Singapore
2728,2024-04-27,returning,USA
2729,2024-06-04,returning,USA
2730,2024-04-02,returning,India
2731,2024-07-31,new,USA
2732,2024-05-29,new,India
2733,2024-03-21,returning,USA
2734,2024-10-31,returning,UK
2735,2024-11-01,returning,UK
2736,2024-09-26,new,India
2737,2024-09-14,new,UAE
2738,2024-12-27,returning,Singapore
2739,2024-07-07,new,UK
2740,2024-08-19,returning,India
2741,2024-08-03,new,Singapore
2742,2024-06-21,new,India
2743,2024-06-06,new,UK
2744,2024-02-12,returning,Singapore
2745,2024-11-14,returning,India
2746,2024-07-10,new,India
2747,2024-03-25,new,UK
2748,2024-12-16,new,Singapore
