touchpoint_id,customer_id,channel,campaign_name,touch_date,cost_inr
6441,2255,organic_search,seo_product,2024-10-05 20:24:16,0.0
6442,2255,paid_search,product_generic,2024-10-17 20:24:16,278.22
6443,2255,organic_search,seo_product,2024-10-19 20:24:16,0.0
6444,2256,referral,review_site,2024-06-01 07:02:01,15.44
6445,2256,paid_search,competitor_kw,2024-06-07 07:02:01,160.51
6446,2256,social_paid,ig_retarget,2024-06-15 07:02:01,398.4
6447,2256,social_organic,ig_organic,2024-06-28 07:02:01,0.0
6448,2256,organic_search,seo_category,2024-07-07 07:02:01,0.0
6449,2257,organic_search,seo_product,2024-07-17 05:44:33,0.0
6450,2258,social_paid,fb_lookalike,2024-06-14 06:34:51,204.78
6451,2258,social_organic,ig_organic,2024-06-18 06:34:51,0.0
6452,2258,email,welcome_series,2024-06-28 06:34:51,39.93
6453,2258,social_paid,fb_prospecting,2024-07-26 06:34:51,315.17
6454,2258,organic_search,seo_blog,2024-06-22 06:34:51,0.0
6455,2259,direct,typed_url,2024-10-09 07:20:53,0.0
6456,2260,direct,bookmark,2024-01-04 13:01:07,0.0
6457,2260,organic_search,seo_category,2024-01-17 13:01:07,0.0
6458,2260,organic_search,seo_blog,2024-01-30 13:01:07,0.0
6459,2261,social_paid,fb_prospecting,2024-08-12 05:55:28,223.51
6460,2262,paid_search,brand_search_q1,2024-01-07 11:26:04,135.67
6461,2262,social_paid,ig_retarget,2024-01-21 11:26:04,166.23
6462,2263,organic_search,seo_product,2024-07-21 08:35:17,0.0
6463,2263,email,welcome_series,2024-08-02 08:35:17,31.59
6464,2264,email,welcome_series,2024-08-09 04:28:37,30.3
6465,2265,social_paid,ig_retarget,2024-10-03 05:46:37,237.73
6466,2265,social_organic,twitter_organic,2024-10-04 05:46:37,0.0
6467,2265,referral,partner_a,2024-10-13 05:46:37,40.26
6468,2265,organic_search,seo_category,2024-10-15 05:46:37,0.0
6469,2266,email,welcome_series,2024-08-16 13:26:27,27.48
6470,2266,email,welcome_series,2024-08-27 13:26:27,24.63
6471,2266,paid_search,product_generic,2024-08-28 13:26:27,89.58
6472,2266,social_paid,fb_prospecting,2024-09-18 13:26:27,212.8
6473,2266,social_paid,ig_retarget,2024-08-20 13:26:27,222.27
6474,2266,social_organic,linkedin_post,2024-10-25 13:26:27,0.0
6475,2267,social_paid,ig_retarget,2024-07-17 06:30:41,103.55
6476,2267,social_paid,fb_lookalike,2024-07-30 06:30:41,239.21
6477,2267,email,cart_abandon,2024-07-31 06:30:41,32.82
6478,2267,social_paid,fb_prospecting,2024-08-16 06:30:41,263.96
6479,2268,email,reengagement,2024-03-05 18:40:46,31.66
6480,2268,organic_search,seo_blog,2024-03-19 18:40:46,0.0
6481,2269,organic_search,seo_blog,2024-03-02 16:35:30,0.0
6482,2269,organic_search,seo_blog,2024-03-15 16:35:30,0.0
6483,2269,social_organic,twitter_organic,2024-03-10 16:35:30,0.0
6484,2270,email,welcome_series,2024-02-29 21:49:47,26.22
6485,2270,organic_search,seo_category,2024-03-09 21:49:47,0.0
6486,2271,organic_search,seo_category,2024-05-13 03:34:31,0.0
6487,2271,social_paid,ig_retarget,2024-05-21 03:34:31,263.71
6488,2272,social_paid,fb_lookalike,2024-06-08 00:51:21,147.03
6489,2272,social_paid,ig_retarget,2024-06-13 00:51:21,243.65
6490,2272,email,reengagement,2024-06-16 00:51:21,19.23
6491,2272,organic_search,seo_product,2024-07-14 00:51:21,0.0
6492,2272,email,cart_abandon,2024-08-03 00:51:21,16.56
6493,2272,organic_search,seo_product,2024-06-23 00:51:21,0.0
6494,2273,email,reengagement,2024-01-31 19:35:24,10.88
6495,2273,paid_search,competitor_kw,2024-02-06 19:35:24,176.79
6496,2274,social_paid,fb_lookalike,2024-05-13 20:01:30,306.4
6497,2274,organic_search,seo_blog,2024-05-22 20:01:30,0.0
6498,2274,social_paid,ig_retarget,2024-05-23 20:01:30,159.18
6499,2275,social_paid,ig_retarget,2024-07-27 17:23:17,182.68
6500,2276,paid_search,product_generic,2024-09-23 08:24:37,213.07
6501,2276,referral,review_site,2024-10-04 08:24:37,35.32
6502,2276,direct,direct_visit,2024-10-07 08:24:37,0.0
6503,2276,organic_search,seo_blog,2024-11-04 08:24:37,0.0
6504,2277,social_paid,fb_lookalike,2024-10-17 13:39:14,160.54
6505,2277,organic_search,seo_product,2024-10-23 13:39:14,0.0
6506,2278,email,cart_abandon,2024-03-28 00:00:55,7.84
6507,2278,social_organic,ig_organic,2024-04-10 00:00:55,0.0
6508,2279,social_organic,linkedin_post,2024-05-19 02:34:36,0.0
6509,2280,social_paid,ig_retarget,2024-02-13 08:06:58,302.06
6510,2280,organic_search,seo_blog,2024-02-25 08:06:58,0.0
6511,2281,direct,direct_visit,2024-01-04 01:58:17,0.0
6512,2281,referral,review_site,2024-01-16 01:58:17,68.42
6513,2282,social_organic,ig_organic,2024-07-14 20:34:24,0.0
6514,2282,paid_search,brand_search_q1,2024-07-28 20:34:24,149.4
6515,2282,paid_search,product_generic,2024-07-26 20:34:24,147.61
6516,2283,organic_search,seo_category,2024-08-11 13:02:52,0.0
6517,2284,direct,direct_visit,2024-03-08 00:18:02,0.0
6518,2284,organic_search,seo_category,2024-03-21 00:18:02,0.0
6519,2284,social_paid,ig_retarget,2024-04-03 00:18:02,176.63
6520,2284,social_paid,fb_prospecting,2024-04-01 00:18:02,173.95
6521,2284,email,reengagement,2024-03-12 00:18:02,24.12
6522,2285,social_paid,ig_retarget,2024-08-08 11:35:10,194.49
6523,2285,social_paid,fb_prospecting,2024-08-10 11:35:10,130.24
6524,2285,social_organic,twitter_organic,2024-08-10 11:35:10,0.0
6525,2286,paid_search,brand_search_q1,2024-04-16 15:24:15,246.3
6526,2286,direct,typed_url,2024-04-17 15:24:15,0.0
6527,2286,paid_search,competitor_kw,2024-05-14 15:24:15,92.64
6528,2286,paid_search,product_generic,2024-04-28 15:24:15,200.56
6529,2287,social_organic,twitter_organic,2024-05-25 12:43:03,0.0
6530,2287,email,reengagement,2024-06-02 12:43:03,30.87
6531,2287,paid_search,competitor_kw,2024-06-06 12:43:03,125.16
6532,2288,email,welcome_series,2024-04-11 10:41:50,36.05
6533,2288,email,welcome_series,2024-04-18 10:41:50,16.5
6534,2289,social_paid,ig_retarget,2024-01-16 21:14:33,128.2
6535,2289,social_organic,twitter_organic,2024-01-30 21:14:33,0.0
6536,2289,referral,coupon_site,2024-02-09 21:14:33,42.76
6537,2289,paid_search,brand_search_q1,2024-01-19 21:14:33,172.29
6538,2289,social_paid,fb_lookalike,2024-02-01 21:14:33,108.52
6539,2290,direct,bookmark,2024-06-02 10:29:04,0.0
6540,2290,organic_search,seo_blog,2024-06-12 10:29:04,0.0
6541,2291,paid_search,product_generic,2024-09-25 07:24:42,104.91
6542,2291,referral,review_site,2024-10-03 07:24:42,28.29
6543,2291,social_paid,fb_lookalike,2024-10-01 07:24:42,292.64
6544,2291,social_organic,linkedin_post,2024-10-31 07:24:42,0.0
6545,2291,paid_search,brand_search_q1,2024-10-19 07:24:42,159.44
6546,2292,social_paid,fb_lookalike,2024-05-04 15:46:19,116.3
6547,2292,social_paid,fb_lookalike,2024-05-08 15:46:19,291.38
6548,2292,direct,typed_url,2024-05-20 15:46:19,0.0
6549,2293,email,cart_abandon,2024-06-25 07:28:54,7.52
6550,2293,paid_search,brand_search_q1,2024-07-02 07:28:54,196.9
6551,2293,paid_search,competitor_kw,2024-07-03 07:28:54,292.95
6552,2293,referral,review_site,2024-07-16 07:28:54,49.47
6553,2294,social_paid,ig_retarget,2024-07-04 12:25:00,209.97
6554,2295,email,cart_abandon,2024-10-17 15:29:04,39.54
6555,2295,social_paid,fb_prospecting,2024-10-31 15:29:04,207.87
6556,2296,social_organic,ig_organic,2024-07-05 14:33:45,0.0
6557,2296,social_organic,twitter_organic,2024-07-17 14:33:45,0.0
6558,2296,organic_search,seo_blog,2024-07-25 14:33:45,0.0
6559,2297,paid_search,competitor_kw,2024-07-15 01:45:07,120.71
6560,2297,email,welcome_series,2024-07-25 01:45:07,22.94
6561,2298,social_paid,ig_retarget,2024-09-20 03:33:39,337.0
6562,2298,social_organic,twitter_organic,2024-10-03 03:33:39,0.0
6563,2298,paid_search,brand_search_q1,2024-10-12 03:33:39,247.91
6564,2298,paid_search,competitor_kw,2024-10-20 03:33:39,201.93
6565,2298,organic_search,seo_category,2024-11-11 03:33:39,0.0
6566,2298,social_paid,fb_prospecting,2024-11-04 03:33:39,204.49
6567,2299,social_paid,fb_lookalike,2024-10-30 03:56:19,161.03
6568,2299,organic_search,seo_product,2024-11-07 03:56:19,0.0
6569,2300,email,cart_abandon,2024-06-17 16:39:01,35.81
6570,2300,direct,bookmark,2024-06-18 16:39:01,0.0
6571,2300,email,cart_abandon,2024-07-11 16:39:01,20.11
6572,2301,email,reengagement,2024-08-25 23:18:35,31.47
6573,2301,social_paid,ig_retarget,2024-08-29 23:18:35,149.87
6574,2301,referral,review_site,2024-09-12 23:18:35,48.26
6575,2302,social_paid,fb_prospecting,2024-07-01 19:42:49,260.1
6576,2302,social_organic,twitter_organic,2024-07-04 19:42:49,0.0
6577,2303,social_paid,fb_lookalike,2024-02-24 16:56:52,236.74
6578,2303,social_organic,ig_organic,2024-03-03 16:56:52,0.0
6579,2303,email,reengagement,2024-03-03 16:56:52,21.92
6580,2304,direct,bookmark,2024-04-25 21:49:54,0.0
6581,2304,email,cart_abandon,2024-05-03 21:49:54,21.3
6582,2304,paid_search,brand_search_q1,2024-05-17 21:49:54,137.01
6583,2304,paid_search,brand_search_q1,2024-05-13 21:49:54,185.56
6584,2305,email,cart_abandon,2024-09-06 21:22:45,9.17
6585,2305,email,cart_abandon,2024-09-16 21:22:45,22.44
6586,2305,referral,partner_a,2024-09-28 21:22:45,69.83
6587,2306,social_organic,twitter_organic,2024-01-28 20:49:10,0.0
6588,2306,social_paid,ig_retarget,2024-01-31 20:49:10,302.14
6589,2306,paid_search,competitor_kw,2024-02-13 20:49:10,300.5
6590,2307,email,cart_abandon,2024-07-13 08:49:33,26.85
6591,2307,email,cart_abandon,2024-07-24 08:49:33,28.18
6592,2307,referral,coupon_site,2024-07-29 08:49:33,45.62
6593,2308,paid_search,product_generic,2024-04-30 00:16:51,158.2
6594,2308,direct,bookmark,2024-05-08 00:16:51,0.0
6595,2308,paid_search,product_generic,2024-05-12 00:16:51,206.62
6596,2309,email,welcome_series,2024-02-28 21:28:04,37.5
6597,2309,email,cart_abandon,2024-03-05 21:28:04,20.11
6598,2309,organic_search,seo_category,2024-03-23 21:28:04,0.0
6599,2309,organic_search,seo_product,2024-03-23 21:28:04,0.0
6600,2310,organic_search,seo_product,2024-10-17 01:01:43,0.0
6601,2310,direct,direct_visit,2024-10-28 01:01:43,0.0
6602,2311,email,welcome_series,2024-06-07 18:08:40,14.55
6603,2312,social_organic,linkedin_post,2024-07-25 04:22:30,0.0
6604,2313,paid_search,brand_search_q1,2024-09-05 15:47:45,217.97
6605,2313,paid_search,brand_search_q1,2024-09-17 15:47:45,151.5
6606,2313,social_paid,fb_lookalike,2024-09-15 15:47:45,236.96
6607,2314,paid_search,brand_search_q1,2024-06-21 10:44:56,186.35
6608,2314,paid_search,competitor_kw,2024-07-04 10:44:56,155.93
6609,2315,referral,review_site,2024-08-18 06:15:24,80.81
6610,2315,social_paid,ig_retarget,2024-08-30 06:15:24,131.56
6611,2315,referral,coupon_site,2024-09-07 06:15:24,46.75
6612,2316,social_paid,fb_lookalike,2024-07-08 23:06:47,310.29
6613,2316,referral,partner_a,2024-07-17 23:06:47,51.89
6614,2316,email,cart_abandon,2024-07-28 23:06:47,37.66
6615,2317,referral,coupon_site,2024-05-12 01:27:18,68.36
6616,2318,organic_search,seo_product,2024-03-25 04:16:33,0.0
6617,2318,social_paid,ig_retarget,2024-03-26 04:16:33,284.4
6618,2318,paid_search,brand_search_q1,2024-04-02 04:16:33,180.04
6619,2318,social_paid,ig_retarget,2024-03-31 04:16:33,265.27
6620,2319,paid_search,competitor_kw,2024-01-08 11:50:32,63.7
6621,2320,paid_search,brand_search_q1,2024-09-20 05:35:45,269.28
6622,2320,paid_search,product_generic,2024-09-21 05:35:45,213.65
6623,2320,referral,review_site,2024-10-10 05:35:45,53.6
6624,2320,social_organic,linkedin_post,2024-10-20 05:35:45,0.0
6625,2321,organic_search,seo_product,2024-01-13 23:42:59,0.0
6626,2321,organic_search,seo_category,2024-01-19 23:42:59,0.0
6627,2321,email,welcome_series,2024-01-27 23:42:59,34.38
6628,2321,direct,direct_visit,2024-01-19 23:42:59,0.0
6629,2322,social_organic,twitter_organic,2024-10-17 23:37:11,0.0
6630,2322,social_organic,twitter_organic,2024-10-26 23:37:11,0.0
6631,2323,social_organic,twitter_organic,2024-10-26 06:58:57,0.0
6632,2324,email,welcome_series,2024-06-21 21:16:53,47.92
6633,2325,social_organic,linkedin_post,2024-03-17 20:57:04,0.0
6634,2325,email,reengagement,2024-03-30 20:57:04,33.54
6635,2326,social_paid,fb_lookalike,2024-05-18 06:35:15,167.39
6636,2326,paid_search,brand_search_q1,2024-05-26 06:35:15,182.21
6637,2326,paid_search,product_generic,2024-06-05 06:35:15,203.49
6638,2326,paid_search,brand_search_q1,2024-05-30 06:35:15,158.72
6639,2327,social_organic,ig_organic,2024-03-30 12:15:57,0.0
6640,2327,paid_search,brand_search_q1,2024-04-01 12:15:57,230.69
6641,2327,email,welcome_series,2024-04-19 12:15:57,18.99
6642,2327,organic_search,seo_product,2024-04-08 12:15:57,0.0
6643,2328,social_paid,fb_lookalike,2024-07-10 06:25:20,276.99
6644,2329,email,reengagement,2024-06-16 20:31:10,31.54
6645,2329,email,reengagement,2024-06-29 20:31:10,20.77
6646,2330,organic_search,seo_product,2024-10-09 09:48:30,0.0
6647,2330,social_organic,ig_organic,2024-10-21 09:48:30,0.0
6648,2330,email,welcome_series,2024-10-17 09:48:30,35.03
6649,2331,social_organic,twitter_organic,2024-09-30 05:58:06,0.0
6650,2331,social_paid,ig_retarget,2024-10-11 05:58:06,176.15
6651,2332,email,cart_abandon,2024-10-06 23:25:47,20.76
6652,2333,organic_search,seo_product,2024-09-01 05:40:57,0.0
6653,2333,social_organic,linkedin_post,2024-09-15 05:40:57,0.0
6654,2333,paid_search,brand_search_q1,2024-09-29 05:40:57,102.49
6655,2333,email,reengagement,2024-09-22 05:40:57,24.79
6656,2333,email,reengagement,2024-10-03 05:40:57,12.83
6657,2334,referral,coupon_site,2024-08-17 15:17:30,41.77
6658,2334,social_organic,ig_organic,2024-08-26 15:17:30,0.0
6659,2334,direct,typed_url,2024-08-31 15:17:30,0.0
6660,2334,organic_search,seo_category,2024-08-23 15:17:30,0.0
6661,2335,social_organic,twitter_organic,2024-02-04 08:30:46,0.0
6662,2335,referral,partner_a,2024-02-06 08:30:46,66.49
6663,2335,email,reengagement,2024-02-10 08:30:46,28.3
6664,2335,email,welcome_series,2024-03-14 08:30:46,19.4
6665,2335,email,welcome_series,2024-03-15 08:30:46,32.04
6666,2335,organic_search,seo_category,2024-03-20 08:30:46,0.0
6667,2336,social_organic,ig_organic,2024-08-08 10:29:49,0.0
6668,2336,email,reengagement,2024-08-22 10:29:49,49.61
6669,2336,email,cart_abandon,2024-08-24 10:29:49,31.75
6670,2336,referral,coupon_site,2024-09-10 10:29:49,47.79
6671,2337,email,cart_abandon,2024-04-15 23:07:52,38.68
6672,2337,paid_search,competitor_kw,2024-04-26 23:07:52,175.93
6673,2337,social_organic,linkedin_post,2024-04-25 23:07:52,0.0
6674,2337,direct,direct_visit,2024-05-12 23:07:52,0.0
6675,2337,paid_search,product_generic,2024-05-21 23:07:52,269.58
6676,2338,social_organic,twitter_organic,2024-09-15 13:04:43,0.0
6677,2338,paid_search,competitor_kw,2024-09-23 13:04:43,162.84
6678,2338,paid_search,brand_search_q1,2024-10-07 13:04:43,186.3
6679,2339,paid_search,brand_search_q1,2024-05-11 07:34:33,150.14
6680,2339,social_organic,twitter_organic,2024-05-20 07:34:33,0.0
6681,2340,social_paid,fb_prospecting,2024-02-08 22:33:31,230.14
6682,2341,organic_search,seo_product,2024-10-07 12:06:35,0.0
6683,2341,paid_search,competitor_kw,2024-10-21 12:06:35,142.06
6684,2341,organic_search,seo_blog,2024-10-17 12:06:35,0.0
6685,2342,social_paid,fb_prospecting,2024-05-28 08:30:54,94.25
6686,2342,referral,review_site,2024-06-08 08:30:54,57.54
6687,2343,email,welcome_series,2024-07-21 19:30:48,21.98
6688,2343,email,welcome_series,2024-07-23 19:30:48,24.46
6689,2343,paid_search,competitor_kw,2024-07-27 19:30:48,124.72
6690,2344,paid_search,competitor_kw,2024-07-29 09:02:05,224.29
6691,2344,paid_search,product_generic,2024-08-06 09:02:05,224.13
6692,2344,direct,bookmark,2024-08-08 09:02:05,0.0
6693,2345,direct,direct_visit,2024-07-01 00:43:12,0.0
6694,2345,organic_search,seo_product,2024-07-12 00:43:12,0.0
6695,2345,social_paid,ig_retarget,2024-07-05 00:43:12,201.59
6696,2345,referral,partner_a,2024-08-09 00:43:12,80.8
6697,2346,email,reengagement,2024-06-29 14:24:48,30.99
6698,2346,email,cart_abandon,2024-07-06 14:24:48,26.25
6699,2346,social_paid,fb_lookalike,2024-07-27 14:24:48,220.13
6700,2347,social_paid,fb_prospecting,2024-01-26 12:11:09,321.17
6701,2347,organic_search,seo_blog,2024-01-31 12:11:09,0.0
6702,2348,organic_search,seo_category,2024-07-30 21:21:43,0.0
6703,2348,organic_search,seo_category,2024-08-04 21:21:43,0.0
6704,2349,organic_search,seo_category,2024-02-09 23:49:29,0.0
6705,2349,paid_search,product_generic,2024-02-12 23:49:29,220.54
6706,2349,email,cart_abandon,2024-03-02 23:49:29,33.51
6707,2350,social_organic,linkedin_post,2024-05-07 13:54:08,0.0
6708,2350,organic_search,seo_product,2024-05-09 13:54:08,0.0
6709,2351,social_paid,ig_retarget,2024-08-16 16:13:18,285.73
6710,2351,email,reengagement,2024-08-29 16:13:18,31.44
6711,2351,email,reengagement,2024-08-18 16:13:18,45.89
6712,2351,email,cart_abandon,2024-09-24 16:13:18,55.07
6713,2352,paid_search,product_generic,2024-08-09 00:39:22,182.66
6714,2352,social_paid,ig_retarget,2024-08-20 00:39:22,267.68
6715,2352,paid_search,competitor_kw,2024-08-15 00:39:22,160.27
6716,2353,social_organic,ig_organic,2024-05-10 14:28:43,0.0
6717,2354,organic_search,seo_blog,2024-08-19 12:49:43,0.0
6718,2354,organic_search,seo_category,2024-09-02 12:49:43,0.0
6719,2354,email,reengagement,2024-08-23 12:49:43,51.49
6720,2354,paid_search,product_generic,2024-08-28 12:49:43,134.87
6721,2355,email,welcome_series,2024-08-13 02:03:02,39.87
6722,2355,email,welcome_series,2024-08-19 02:03:02,26.93
6723,2356,paid_search,brand_search_q1,2024-04-05 18:30:18,208.87
6724,2356,direct,typed_url,2024-04-08 18:30:18,0.0
6725,2356,social_organic,linkedin_post,2024-04-11 18:30:18,0.0
6726,2357,social_organic,ig_organic,2024-06-04 22:31:21,0.0
6727,2357,paid_search,product_generic,2024-06-16 22:31:21,134.94
6728,2357,direct,direct_visit,2024-06-22 22:31:21,0.0
6729,2357,social_paid,ig_retarget,2024-06-22 22:31:21,334.64
6730,2357,social_organic,twitter_organic,2024-06-08 22:31:21,0.0
6731,2358,direct,typed_url,2024-02-24 23:28:38,0.0
6732,2358,paid_search,competitor_kw,2024-03-04 23:28:38,110.97
6733,2358,email,reengagement,2024-03-23 23:28:38,21.94
6734,2358,email,reengagement,2024-04-06 23:28:38,17.97
6735,2359,social_paid,fb_prospecting,2024-08-29 09:20:12,308.22
6736,2360,organic_search,seo_product,2024-05-20 14:54:09,0.0
6737,2361,organic_search,seo_product,2024-02-02 19:14:01,0.0
6738,2361,email,welcome_series,2024-02-15 19:14:01,32.03
6739,2361,social_paid,ig_retarget,2024-02-06 19:14:01,324.22
6740,2362,direct,typed_url,2024-01-11 02:19:18,0.0
6741,2362,email,welcome_series,2024-01-14 02:19:18,29.14
6742,2362,direct,direct_visit,2024-01-19 02:19:18,0.0
6743,2362,paid_search,competitor_kw,2024-01-29 02:19:18,162.02
6744,2362,organic_search,seo_category,2024-02-20 02:19:18,0.0
6745,2363,organic_search,seo_category,2024-10-01 09:22:17,0.0
6746,2363,direct,bookmark,2024-10-14 09:22:17,0.0
6747,2364,direct,bookmark,2024-10-21 12:29:30,0.0
6748,2364,organic_search,seo_product,2024-10-23 12:29:30,0.0
6749,2365,social_paid,fb_prospecting,2024-07-07 17:13:07,211.06
6750,2366,email,cart_abandon,2024-05-14 03:21:30,36.95
6751,2366,direct,bookmark,2024-05-16 03:21:30,0.0
6752,2366,paid_search,product_generic,2024-05-28 03:21:30,220.25
6753,2366,paid_search,brand_search_q1,2024-06-04 03:21:30,185.05
6754,2366,email,welcome_series,2024-07-05 03:21:30,28.54
6755,2366,social_paid,fb_lookalike,2024-07-03 03:21:30,162.5
6756,2367,paid_search,competitor_kw,2024-05-04 13:42:05,268.9
6757,2367,organic_search,seo_blog,2024-05-17 13:42:05,0.0
6758,2367,organic_search,seo_product,2024-05-20 13:42:05,0.0
6759,2367,organic_search,seo_category,2024-05-25 13:42:05,0.0
6760,2367,social_organic,ig_organic,2024-06-01 13:42:05,0.0
6761,2368,email,cart_abandon,2024-04-18 16:04:04,52.87
6762,2369,direct,typed_url,2024-10-04 10:44:56,0.0
6763,2370,social_paid,fb_prospecting,2024-09-19 15:46:51,235.38
6764,2370,paid_search,competitor_kw,2024-10-02 15:46:51,141.22
6765,2370,email,welcome_series,2024-09-27 15:46:51,24.71
6766,2370,paid_search,product_generic,2024-10-28 15:46:51,192.45
6767,2371,social_paid,fb_lookalike,2024-06-12 04:32:14,253.66
6768,2371,organic_search,seo_product,2024-06-17 04:32:14,0.0
6769,2371,referral,review_site,2024-06-16 04:32:14,39.1
6770,2372,paid_search,product_generic,2024-10-29 17:17:42,306.24
6771,2372,direct,direct_visit,2024-11-08 17:17:42,0.0
6772,2373,social_paid,ig_retarget,2024-04-27 20:33:02,163.19
6773,2374,social_organic,twitter_organic,2024-03-25 08:36:18,0.0
6774,2374,referral,review_site,2024-03-26 08:36:18,65.61
6775,2374,social_organic,linkedin_post,2024-03-31 08:36:18,0.0
6776,2374,organic_search,seo_product,2024-04-24 08:36:18,0.0
6777,2375,social_organic,linkedin_post,2024-10-29 17:00:18,0.0
6778,2376,social_paid,ig_retarget,2024-08-13 03:23:42,136.49
6779,2376,organic_search,seo_blog,2024-08-15 03:23:42,0.0
6780,2376,paid_search,competitor_kw,2024-09-02 03:23:42,168.82
6781,2376,organic_search,seo_product,2024-09-06 03:23:42,0.0
6782,2377,email,reengagement,2024-05-20 14:37:08,20.72
6783,2377,email,cart_abandon,2024-05-23 14:37:08,22.38
6784,2378,organic_search,seo_product,2024-07-17 17:43:33,0.0
6785,2378,paid_search,product_generic,2024-07-27 17:43:33,227.69
6786,2378,paid_search,product_generic,2024-07-29 17:43:33,173.82
6787,2378,email,reengagement,2024-07-20 17:43:33,31.33
6788,2378,social_paid,fb_lookalike,2024-07-21 17:43:33,169.72
6789,2379,organic_search,seo_category,2024-08-24 10:56:26,0.0
6790,2379,organic_search,seo_product,2024-09-05 10:56:26,0.0
6791,2380,paid_search,competitor_kw,2024-06-10 21:26:19,191.36
6792,2380,social_paid,fb_lookalike,2024-06-20 21:26:19,297.34
6793,2380,paid_search,product_generic,2024-07-04 21:26:19,260.9
6794,2380,direct,direct_visit,2024-06-22 21:26:19,0.0
6795,2381,paid_search,competitor_kw,2024-07-20 17:11:11,135.54
6796,2381,organic_search,seo_blog,2024-07-30 17:11:11,0.0
6797,2382,direct,bookmark,2024-10-25 01:53:44,0.0
6798,2382,organic_search,seo_product,2024-11-02 01:53:44,0.0
6799,2382,paid_search,product_generic,2024-11-02 01:53:44,166.34
6800,2382,organic_search,seo_product,2024-11-03 01:53:44,0.0
6801,2383,email,cart_abandon,2024-05-26 02:53:25,20.97
6802,2383,paid_search,product_generic,2024-06-08 02:53:25,225.08
6803,2383,social_paid,ig_retarget,2024-05-30 02:53:25,142.68
6804,2384,social_organic,ig_organic,2024-09-17 05:35:52,0.0
6805,2385,email,cart_abandon,2024-10-21 21:05:24,18.83
6806,2385,paid_search,product_generic,2024-10-28 21:05:24,181.54
6807,2386,paid_search,brand_search_q1,2024-03-07 22:48:11,181.17
6808,2386,organic_search,seo_category,2024-03-10 22:48:11,0.0
6809,2386,email,welcome_series,2024-03-15 22:48:11,25.64
6810,2387,social_paid,fb_prospecting,2024-03-15 19:05:27,216.97
6811,2387,social_organic,ig_organic,2024-03-25 19:05:27,0.0
6812,2387,organic_search,seo_blog,2024-03-25 19:05:27,0.0
6813,2387,email,welcome_series,2024-04-23 19:05:27,10.75
6814,2387,email,reengagement,2024-03-19 19:05:27,28.69
6815,2388,organic_search,seo_product,2024-05-26 17:46:43,0.0
6816,2388,email,welcome_series,2024-06-02 17:46:43,30.57
6817,2388,social_paid,fb_lookalike,2024-06-01 17:46:43,195.46
6818,2388,paid_search,competitor_kw,2024-06-22 17:46:43,100.21
6819,2388,direct,bookmark,2024-07-17 17:46:43,0.0
6820,2389,organic_search,seo_blog,2024-02-24 14:15:07,0.0
6821,2389,organic_search,seo_blog,2024-03-03 14:15:07,0.0
6822,2390,social_organic,ig_organic,2024-10-04 20:02:02,0.0
6823,2390,email,cart_abandon,2024-10-09 20:02:02,32.32
6824,2390,organic_search,seo_category,2024-10-16 20:02:02,0.0
6825,2391,organic_search,seo_product,2024-04-21 13:32:08,0.0
6826,2391,paid_search,product_generic,2024-05-02 13:32:08,153.59
6827,2391,social_paid,fb_lookalike,2024-05-17 13:32:08,179.36
6828,2391,paid_search,brand_search_q1,2024-05-09 13:32:08,141.26
6829,2392,referral,partner_a,2024-05-15 22:49:32,44.83
6830,2393,email,cart_abandon,2024-01-03 12:13:28,26.04
6831,2393,social_organic,linkedin_post,2024-01-06 12:13:28,0.0
6832,2393,email,welcome_series,2024-01-19 12:13:28,35.77
6833,2393,organic_search,seo_product,2024-01-30 12:13:28,0.0
6834,2394,social_paid,ig_retarget,2024-07-24 20:16:28,209.54
6835,2395,paid_search,brand_search_q1,2024-06-03 03:15:31,130.43
6836,2395,email,reengagement,2024-06-06 03:15:31,14.92
6837,2396,paid_search,brand_search_q1,2024-03-06 13:10:44,185.85
6838,2396,paid_search,brand_search_q1,2024-03-16 13:10:44,187.75
6839,2396,referral,review_site,2024-03-24 13:10:44,63.07
6840,2396,email,cart_abandon,2024-03-18 13:10:44,18.74
6841,2396,referral,coupon_site,2024-04-19 13:10:44,27.01
6842,2396,paid_search,competitor_kw,2024-04-25 13:10:44,265.29
6843,2397,social_organic,ig_organic,2024-07-22 16:32:24,0.0
6844,2397,organic_search,seo_category,2024-07-24 16:32:24,0.0
6845,2397,email,welcome_series,2024-08-17 16:32:24,24.49
6846,2398,organic_search,seo_product,2024-04-30 06:45:16,0.0
6847,2398,organic_search,seo_blog,2024-05-08 06:45:16,0.0
6848,2398,direct,typed_url,2024-05-14 06:45:16,0.0
6849,2398,email,welcome_series,2024-05-21 06:45:16,28.54
6850,2398,paid_search,brand_search_q1,2024-06-21 06:45:16,203.67
6851,2399,organic_search,seo_category,2024-03-11 23:21:55,0.0
6852,2399,organic_search,seo_blog,2024-03-17 23:21:55,0.0
6853,2399,paid_search,brand_search_q1,2024-03-17 23:21:55,107.47
6854,2400,organic_search,seo_product,2024-07-23 16:39:29,0.0
6855,2400,paid_search,brand_search_q1,2024-07-26 16:39:29,158.64
6856,2400,social_paid,fb_lookalike,2024-08-16 16:39:29,209.64
6857,2400,social_paid,fb_prospecting,2024-07-29 16:39:29,140.13
6858,2400,social_paid,ig_retarget,2024-08-16 16:39:29,325.03
